claim_id,policy_holder_age,gender,marital_status,employment_status,education_level,policy_type,policy_age_days,policy_premium_annual,coverage_amount,deductible,prior_claims_count,incident_date,report_date,days_to_report,claim_amount,incident_type,incident_severity,police_report_filed,witnesses_present,attorney_involved,incident_time,claim_description_length,multiple_claims_same_incident,repair_shop_type,medical_provider_count,claimant_address_change_recent,phone_change_recent,social_media_check,is_fraud,claim_amount_to_coverage_ratio
CLM00623,18,M,Single,Employed,Graduate,Property,2641,1711,492450,1000,3,2025-03-15,2025-03-16,1,77189,Theft,Minor,No,0,Yes,11,481,No,Independent,4,No,No,Clean,0,0.1567448471926084
CLM00624,64,F,Single,Employed,College,Property,3114,729,335374,1000,0,2025-04-26,2025-05-05,9,58845,Collision,Minor,No,1,Yes,5,460,No,Independent,2,No,No,Clean,0,0.17546082880604938
CLM00625,51,M,Single,Retired,High School,Auto,1926,4784,174052,5000,1,2025-03-06,2025-03-08,2,193249,Theft,Severe,Yes,3,No,22,102,No,Authorized,0,No,No,Clean,0,1.1102946245949485
CLM00626,49,M,Divorced,Retired,College,Auto,616,3685,77194,5000,1,2025-01-15,2025-01-15,0,190291,Injury,Severe,No,1,No,7,438,No,Independent,4,No,No,Clean,0,2.465100914578853
CLM00627,79,M,Married,Employed,College,Property,3072,1001,481022,500,0,2025-03-05,2025-03-09,4,142745,Water_Damage,Severe,No,2,No,4,491,No,Authorized,5,No,No,Not_Available,0,0.29675357883838993
CLM00628,71,F,Divorced,Retired,College,Auto,3644,548,122333,2000,1,2025-04-07,2025-04-20,13,152581,Theft,Total_Loss,Yes,1,No,9,253,No,Authorized,5,No,No,Clean,0,1.2472595293175186
CLM00629,65,M,Divorced,Employed,College,Property,2317,4066,47792,5000,1,2025-05-20,2025-05-20,0,86070,Theft,Severe,No,0,Yes,21,79,No,Authorized,5,No,No,Clean,1,1.800929025778373
CLM00630,42,F,Married,Retired,High School,Auto,1203,3555,55807,1000,1,2025-09-21,2025-09-21,0,24564,Fire,Severe,No,0,No,15,473,No,Independent,2,No,No,Not_Available,0,0.44015983657964053
CLM00631,57,M,Widowed,Retired,High School,Auto,1759,9380,397410,5000,0,2025-07-01,2025-07-05,4,174012,Theft,Moderate,No,0,Yes,11,207,No,Authorized,3,Yes,No,Clean,1,0.43786517702121236
CLM00632,62,F,Single,Employed,Graduate,Auto,2565,886,425517,5000,0,2025-12-11,2025-12-11,0,179957,Injury,Moderate,Yes,0,No,16,77,No,Authorized,2,No,No,Clean,0,0.42291377312774814
CLM00633,70,F,Widowed,Retired,College,Auto,3174,1469,146213,500,0,2025-05-13,2025-05-14,1,118623,Water_Damage,Moderate,No,1,Yes,5,278,No,Independent,1,No,No,Not_Available,0,0.8113026885434264
CLM00634,18,M,Single,Employed,College,Property,3081,9697,114292,5000,2,2025-02-15,2025-02-15,0,20762,Fire,Moderate,Yes,0,Yes,8,181,No,Authorized,7,No,No,Clean,0,0.18165750883701395
CLM00635,33,F,Divorced,Employed,High School,Workers_Comp,2630,6320,132984,5000,1,2025-03-04,2025-03-05,1,18328,Collision,Severe,Yes,1,Yes,9,320,No,Independent,6,No,Yes,Clean,0,0.13782109125909883
CLM00636,78,M,Single,Retired,High School,Property,3161,3552,23777,1000,0,2025-02-06,2025-02-16,10,60821,Collision,Moderate,Yes,1,Yes,19,325,No,Independent,10,No,No,Suspicious,0,2.55797619548303
CLM00637,56,F,Divorced,Employed,Graduate,Auto,225,7897,48346,5000,3,2025-08-09,2025-08-13,4,180395,Water_Damage,Total_Loss,No,0,No,13,21,No,Independent,7,No,No,Suspicious,1,3.731332478384975
CLM00638,80,M,Widowed,Employed,College,Auto,669,2802,326847,1000,0,2025-06-10,2025-06-12,2,138558,Collision,Total_Loss,No,0,No,13,290,No,Authorized,5,No,No,Not_Available,0,0.42392311999192284
CLM00639,22,M,Divorced,Employed,College,Property,1763,2783,104977,5000,2,2025-04-17,2025-04-19,2,6962,Injury,Moderate,No,0,Yes,16,440,No,Authorized,10,No,No,Not_Available,0,0.06631928898711147
CLM00640,39,F,Widowed,Retired,College,Property,916,4866,319963,5000,5,2025-06-22,2025-06-23,1,40208,Theft,Minor,No,0,No,15,162,No,Independent,6,No,Yes,Clean,0,0.12566452996127678
CLM00641,46,M,Married,Employed,College,Auto,2173,622,431685,2000,2,2025-08-29,2025-09-02,4,91888,Water_Damage,Total_Loss,Yes,2,No,3,207,No,Authorized,0,Yes,No,Not_Available,0,0.21285891332800538
CLM00642,72,M,Married,Employed,High School,Auto,3003,7299,144917,5000,2,2025-11-08,2025-11-11,3,80240,Fire,Total_Loss,Yes,0,Yes,1,371,Yes,Authorized,9,No,No,Not_Available,0,0.5536962537176453
CLM00643,20,F,Married,Retired,College,Property,3280,9972,382330,1000,0,2025-08-20,2025-08-22,2,158373,Theft,Moderate,No,1,No,15,360,No,Authorized,4,No,No,Not_Available,0,0.4142311615620014
CLM00644,29,M,Divorced,Retired,College,Auto,3168,4227,33290,1000,0,2025-08-29,2025-09-07,9,68678,Collision,Moderate,No,2,No,0,467,No,Authorized,3,No,No,Suspicious,0,2.0630219285070592
CLM00645,43,M,Married,Employed,College,Auto,2121,8950,384695,500,1,2025-01-05,2025-01-25,20,50066,Collision,Severe,Yes,2,No,2,484,No,Unknown,9,No,No,Clean,0,0.13014466005536854
CLM00646,33,F,Single,Employed,College,Auto,1214,9639,433915,500,0,2025-09-16,2025-09-18,2,185946,Fire,Total_Loss,No,2,Yes,22,243,No,Independent,2,No,No,Suspicious,1,0.42853093347775484
CLM00647,68,F,Widowed,Employed,Graduate,Auto,1705,5458,185324,2000,0,2025-09-26,2025-09-27,1,10486,Injury,Moderate,No,0,No,10,386,No,Authorized,1,No,No,Clean,0,0.05658198614318707
CLM00648,54,M,Widowed,Employed,High School,Property,1842,1024,370826,1000,2,2025-06-16,2025-06-21,5,77328,Fire,Moderate,No,0,Yes,15,199,No,Authorized,8,No,No,Clean,0,0.20852906754111092
CLM00649,39,M,Single,Employed,Graduate,Workers_Comp,1983,9579,144365,1000,0,2025-11-01,2025-11-03,2,146397,Water_Damage,Severe,No,0,Yes,17,42,No,Unknown,7,No,Yes,Clean,1,1.0140754337962803
CLM00650,74,F,Divorced,Retired,High School,Auto,55,8899,390161,1000,3,2025-12-11,2025-12-13,2,147865,Fire,Total_Loss,No,0,Yes,14,374,No,Authorized,9,No,No,Not_Available,0,0.3789845730352342
CLM00651,46,F,Divorced,Unemployed,College,Auto,719,648,129496,2000,2,2025-01-21,2025-01-24,3,72297,Collision,Moderate,No,3,No,8,56,Yes,Independent,1,No,No,Clean,0,0.5582952369185149
CLM00652,31,M,Widowed,Unemployed,High School,Auto,2600,8501,329233,1000,2,2025-05-13,2025-05-14,1,43121,Injury,Severe,Yes,1,No,11,126,No,Authorized,5,No,No,Suspicious,0,0.13097411255858313
CLM00653,45,F,Married,Employed,High School,Auto,2079,937,419824,500,2,2025-12-24,2025-12-24,0,119015,Injury,Moderate,Yes,0,No,17,316,No,Independent,2,No,No,Clean,0,0.28348784252448644
CLM00654,22,M,Divorced,Retired,College,Auto,3598,4249,400857,2000,2,2025-06-12,2025-06-16,4,149433,Vandalism,Minor,Yes,0,Yes,4,248,No,Independent,2,No,No,Clean,0,0.37278381068560607
CLM00655,64,M,Divorced,Employed,High School,Property,573,8686,207345,500,2,2025-03-17,2025-03-19,2,158550,Fire,Minor,Yes,0,No,23,332,No,Authorized,4,No,No,Clean,0,0.7646675830138175
CLM00656,66,M,Single,Self-Employed,College,Auto,666,4953,288763,500,1,2025-12-13,2025-12-14,1,117274,Water_Damage,Moderate,No,1,Yes,7,116,No,Authorized,6,No,No,Clean,1,0.40612543850839616
CLM00657,47,M,Single,Unemployed,Graduate,Auto,283,5836,88006,2000,0,2025-02-26,2025-02-27,1,86855,Collision,Total_Loss,No,1,No,2,300,No,Authorized,6,No,No,Not_Available,0,0.9869213462718451
CLM00658,63,M,Married,Employed,High School,Auto,1744,5051,256471,5000,2,2025-04-04,2025-04-16,12,143109,Theft,Minor,Yes,2,Yes,1,129,No,Unknown,10,No,No,Clean,0,0.5579929114792705
CLM00659,79,F,Divorced,Unemployed,College,Auto,3565,3323,228980,5000,2,2025-02-17,2025-02-25,8,66430,Injury,Severe,Yes,3,No,18,56,No,Authorized,9,No,No,Clean,0,0.2901126735959472
CLM00660,69,F,Divorced,Employed,College,Auto,2234,6228,484869,500,0,2025-03-16,2025-03-19,3,178538,Fire,Moderate,Yes,0,No,7,59,No,Independent,0,No,No,Clean,0,0.3682190447316698
CLM00661,22,F,Single,Unemployed,College,Auto,497,9177,286923,5000,0,2025-11-17,2025-11-18,1,72422,Vandalism,Severe,Yes,0,No,1,104,No,Authorized,10,No,No,Clean,0,0.2524091829515236
CLM00662,29,F,Divorced,Employed,High School,Workers_Comp,1465,8891,454256,1000,1,2025-05-16,2025-05-29,13,102418,Water_Damage,Minor,Yes,0,Yes,18,321,Yes,Independent,6,No,No,Clean,0,0.22546317494980803
CLM00663,33,M,Widowed,Employed,High School,Auto,129,2482,235902,2000,0,2025-09-17,2025-09-26,9,171332,Water_Damage,Total_Loss,No,0,Yes,0,207,No,Independent,6,No,No,Clean,0,0.7262846436231994
CLM00664,43,M,Single,Retired,High School,Auto,638,7496,459541,500,3,2025-07-23,2025-07-29,6,45413,Collision,Severe,No,3,No,21,259,No,Authorized,5,No,No,Clean,0,0.0988225207326441
CLM00665,43,M,Married,Employed,High School,Property,3363,2811,293774,1000,4,2025-06-09,2025-06-09,0,27132,Injury,Minor,Yes,1,Yes,12,377,No,Authorized,5,No,No,Clean,0,0.09235670957947266
CLM00666,65,M,Single,Retired,High School,Workers_Comp,2161,7725,377719,5000,0,2025-11-11,2025-11-20,9,148530,Collision,Minor,Yes,1,Yes,22,373,No,Authorized,1,No,No,Clean,0,0.39322882883836924
CLM00667,38,F,Divorced,Employed,College,Auto,3270,1104,125436,1000,1,2025-10-12,2025-10-19,7,61810,Vandalism,Minor,No,0,Yes,19,38,Yes,Independent,2,No,No,Not_Available,0,0.4927612487643101
CLM00668,56,M,Married,Unemployed,Graduate,Property,2060,8675,153250,5000,0,2025-05-26,2025-05-26,0,95426,Theft,Severe,No,0,No,16,366,No,Authorized,2,No,No,Suspicious,0,0.6226818923327896
CLM00669,53,M,Single,Unemployed,Graduate,Auto,3342,6285,423151,500,1,2025-12-14,2025-12-15,1,86257,Theft,Minor,No,0,No,2,412,No,Authorized,2,No,No,Clean,0,0.20384449050102682
CLM00670,50,F,Widowed,Employed,College,Auto,3286,5097,450474,1000,0,2025-12-04,2025-12-10,6,179993,Theft,Moderate,Yes,1,No,8,344,No,Unknown,1,No,No,Clean,0,0.3995635708165177
CLM00671,79,F,Widowed,Employed,High School,Auto,2491,8259,294928,2000,1,2025-08-10,2025-08-17,7,28465,Water_Damage,Minor,No,1,Yes,4,280,Yes,Authorized,8,No,No,Clean,0,0.09651508164704606
CLM00672,47,F,Single,Employed,High School,Property,3583,8032,466938,500,0,2025-11-05,2025-11-11,6,13289,Injury,Moderate,Yes,0,No,5,492,No,Independent,5,No,No,Clean,0,0.028459881183369097
CLM00673,54,F,Widowed,Employed,High School,Property,2494,9240,164099,1000,0,2025-04-23,2025-05-12,19,7348,Collision,Total_Loss,Yes,1,Yes,3,429,No,Authorized,1,No,No,Clean,0,0.0447778475188758
CLM00674,40,M,Widowed,Employed,High School,Auto,985,1338,499760,1000,0,2025-12-13,2025-12-13,0,4469,Collision,Moderate,No,2,Yes,16,422,No,Authorized,2,No,No,Clean,0,0.008942292300304145
CLM00675,75,M,Widowed,Unemployed,College,Auto,992,4315,461069,5000,0,2025-05-27,2025-05-29,2,194935,Vandalism,Total_Loss,No,0,No,20,177,No,Authorized,9,No,No,Clean,1,0.4227892137619315
CLM00676,27,F,Married,Self-Employed,College,Property,2762,1347,384311,500,1,2025-05-21,2025-05-21,0,139222,Theft,Total_Loss,No,1,No,20,323,No,Independent,5,No,No,Not_Available,0,0.36226389564701506
CLM00677,71,M,Widowed,Retired,High School,Auto,2121,5209,77359,500,0,2025-05-27,2025-06-06,10,28705,Injury,Moderate,Yes,0,No,20,131,No,Authorized,3,No,No,Not_Available,0,0.3710621905660621
CLM00678,22,M,Widowed,Retired,High School,Auto,2584,5007,213460,500,1,2025-04-21,2025-04-22,1,49716,Injury,Total_Loss,No,1,Yes,15,163,No,Independent,6,No,No,Clean,0,0.23290546238171086
CLM00679,53,M,Widowed,Retired,Graduate,Property,100,7075,350752,500,2,2025-09-03,2025-09-11,8,185651,Vandalism,Moderate,No,1,Yes,15,275,No,Authorized,5,No,No,Clean,0,0.5292942021713347
CLM00680,51,F,Married,Unemployed,College,Property,2223,5273,479885,5000,2,2025-05-25,2025-05-27,2,103819,Fire,Severe,Yes,5,No,21,474,No,Authorized,5,No,No,Clean,0,0.2163414151307084
CLM00681,69,M,Single,Employed,High School,Property,426,4968,287255,2000,2,2025-04-25,2025-04-28,3,172055,Injury,Total_Loss,No,0,Yes,10,37,No,Unknown,2,No,No,Clean,0,0.5989625942107187
CLM00682,48,F,Divorced,Self-Employed,Graduate,Property,3188,5692,173384,500,3,2025-12-12,2025-12-13,1,33155,Injury,Moderate,No,0,No,1,203,No,Authorized,10,No,No,Clean,0,0.19122295021455266
CLM00683,27,M,Widowed,Unemployed,Graduate,Auto,3237,3820,270393,5000,0,2025-10-20,2025-10-21,1,199903,Collision,Total_Loss,Yes,0,No,16,424,No,Authorized,7,No,No,Not_Available,0,0.7393053814262943
CLM00684,75,M,Single,Employed,High School,Property,40,5198,296305,2000,0,2024-12-28,2025-01-10,13,116780,Vandalism,Minor,Yes,0,No,14,306,No,Authorized,8,No,No,Not_Available,0,0.3941209226978957
CLM00685,36,M,Widowed,Employed,High School,Property,428,4811,391064,2000,1,2025-12-26,2026-01-03,8,7550,Injury,Moderate,Yes,1,No,17,404,No,Independent,5,No,No,Clean,0,0.019306302804656016
CLM00686,75,F,Married,Employed,College,Auto,343,4173,376967,5000,2,2025-03-05,2025-03-08,3,134097,Injury,Minor,Yes,3,No,9,150,No,Independent,1,No,No,Suspicious,0,0.35572609804041205
CLM00687,49,M,Single,Employed,Graduate,Auto,3495,2064,397158,500,4,2025-11-07,2025-11-21,14,50372,Collision,Total_Loss,Yes,0,No,5,498,No,Authorized,0,No,No,Clean,0,0.1268311352157076
CLM00688,18,F,Married,Retired,Graduate,Auto,365,2340,140466,2000,0,2025-03-29,2025-04-06,8,5410,Injury,Total_Loss,No,0,Yes,20,300,No,Authorized,2,No,No,Clean,0,0.038514658351487194
CLM00689,73,F,Widowed,Employed,High School,Auto,3191,6558,339457,500,0,2025-04-17,2025-04-18,1,31917,Collision,Severe,No,0,Yes,15,264,No,Independent,2,No,No,Clean,0,0.0940236907767405
CLM00690,22,F,Widowed,Employed,High School,Property,608,7631,191446,500,0,2025-10-26,2025-10-30,4,175700,Fire,Moderate,Yes,0,No,4,27,No,Unknown,7,No,No,Clean,0,0.9177522643460819
CLM00691,62,M,Married,Self-Employed,College,Property,2704,1226,427230,1000,2,2025-10-22,2025-11-12,21,186951,Water_Damage,Minor,No,0,No,11,212,No,Authorized,4,No,No,Not_Available,0,0.4375886524822695
CLM00692,21,M,Divorced,Employed,College,Auto,727,9936,90308,500,1,2025-05-11,2025-05-14,3,82741,Collision,Severe,No,0,Yes,5,337,No,Independent,0,No,No,Suspicious,0,0.9162089737343314
CLM00693,33,M,Married,Employed,High School,Auto,2276,7197,318533,1000,0,2025-10-25,2025-11-04,10,15557,Collision,Total_Loss,Yes,1,Yes,13,410,No,Authorized,10,No,No,Clean,0,0.048839523691422866
CLM00694,41,M,Widowed,Employed,Graduate,Workers_Comp,824,9757,251235,2000,0,2025-08-05,2025-08-07,2,42411,Injury,Total_Loss,Yes,0,No,22,26,No,Authorized,3,No,No,Not_Available,0,0.1688100782136247
CLM00695,33,F,Married,Retired,College,Auto,3201,782,421377,5000,1,2025-06-11,2025-06-22,11,135152,Collision,Severe,Yes,1,No,15,155,No,Authorized,6,Yes,No,Not_Available,0,0.32073891076162203
CLM00696,72,F,Divorced,Self-Employed,Graduate,Auto,1375,1581,117800,1000,2,2025-06-10,2025-06-26,16,152058,Vandalism,Minor,No,1,Yes,6,38,No,Authorized,4,No,No,Clean,0,1.2908149405772495
CLM00697,19,F,Married,Employed,Graduate,Auto,888,4385,410706,5000,0,2025-05-13,2025-05-17,4,182049,Theft,Total_Loss,Yes,0,No,1,420,No,Authorized,9,No,No,Clean,0,0.44325868139252894
CLM00698,66,M,Divorced,Retired,College,Auto,2043,3381,391691,2000,2,2025-12-07,2025-12-13,6,123673,Theft,Total_Loss,No,1,Yes,5,158,No,Unknown,5,No,No,Suspicious,1,0.31574123479988053
CLM00699,45,F,Divorced,Employed,College,Auto,1341,3470,248269,500,1,2025-07-23,2025-07-24,1,97527,Fire,Moderate,No,1,No,8,386,No,Authorized,9,No,No,Not_Available,0,0.39282794066113774
CLM00700,49,M,Married,Self-Employed,College,Auto,3031,9844,34502,2000,2,2025-05-08,2025-05-13,5,36281,Collision,Severe,No,1,Yes,6,196,No,Authorized,3,No,No,Clean,0,1.0515622282766217
CLM00701,44,F,Married,Retired,High School,Auto,2883,7485,45757,5000,2,2025-10-30,2025-10-31,1,164434,Vandalism,Total_Loss,No,0,No,1,30,No,Authorized,1,No,No,Clean,1,3.593635946412571
CLM00702,37,M,Single,Retired,College,Auto,3408,1447,313255,2000,0,2025-04-02,2025-04-09,7,132119,Injury,Minor,Yes,0,No,18,60,No,Independent,8,No,No,Clean,0,0.4217618234345821
CLM00703,41,M,Widowed,Employed,High School,Auto,1296,5260,108273,500,0,2025-06-27,2025-06-28,1,131194,Injury,Moderate,No,2,No,7,465,No,Unknown,1,No,No,Suspicious,0,1.2116963601267168
CLM00704,29,F,Divorced,Self-Employed,College,Auto,116,566,486461,2000,1,2025-10-07,2025-10-09,2,1228,Water_Damage,Severe,Yes,1,Yes,10,133,No,Authorized,1,No,Yes,Not_Available,0,0.0025243544703480855
CLM00705,67,F,Single,Retired,High School,Property,2865,9328,68645,500,0,2025-12-21,2025-12-23,2,79622,Fire,Minor,No,0,No,3,199,No,Authorized,1,Yes,No,Clean,1,1.1599096802389104
CLM00706,52,F,Married,Employed,High School,Property,2415,9005,382362,1000,2,2025-09-02,2025-09-06,4,163494,Vandalism,Total_Loss,Yes,0,Yes,15,213,No,Authorized,0,No,No,Clean,0,0.4275895617242299
CLM00707,77,F,Widowed,Retired,High School,Auto,1117,1064,331199,5000,1,2025-01-16,2025-01-22,6,49029,Vandalism,Severe,Yes,0,Yes,17,215,No,Authorized,2,No,No,Not_Available,0,0.14803486725503398
CLM00708,50,M,Single,Employed,High School,Auto,167,9517,129815,500,2,2025-03-31,2025-04-03,3,81796,Injury,Severe,Yes,0,Yes,12,367,No,Authorized,5,Yes,No,Clean,0,0.6300966760389786
CLM00709,50,F,Divorced,Retired,College,Property,3001,4170,412214,500,0,2025-08-12,2025-08-14,2,115345,Water_Damage,Minor,No,1,Yes,4,244,No,Authorized,6,No,No,Not_Available,1,0.279818249744065
CLM00710,78,F,Single,Employed,College,Auto,1738,9717,169978,2000,0,2025-11-13,2025-11-20,7,9908,Injury,Severe,No,0,No,1,350,No,Independent,0,No,No,Clean,0,0.05828989633952629
CLM00711,68,F,Divorced,Retired,College,Auto,1364,2751,373170,1000,1,2025-08-19,2025-08-24,5,95248,Water_Damage,Minor,No,0,No,10,342,No,Authorized,4,No,No,Clean,0,0.2552402390331484
CLM00712,60,M,Married,Employed,High School,Property,2708,1304,342336,500,0,2025-09-28,2025-10-01,3,184054,Theft,Total_Loss,Yes,1,No,0,443,No,Authorized,4,No,No,Clean,0,0.537641381566648
CLM00713,54,M,Widowed,Employed,High School,Property,694,5131,191549,1000,1,2025-06-17,2025-06-18,1,21825,Vandalism,Moderate,No,0,Yes,12,280,Yes,Authorized,0,No,No,Clean,1,0.11393951417130865
CLM00714,29,F,Widowed,Employed,High School,Property,924,1735,177973,1000,2,2025-04-30,2025-05-13,13,72634,Theft,Minor,No,1,No,4,135,No,Independent,3,No,No,Not_Available,0,0.4081180853275497
CLM00715,20,M,Widowed,Employed,High School,Auto,151,7220,232343,2000,0,2025-09-13,2025-09-14,1,40050,Injury,Moderate,No,1,Yes,17,488,No,Authorized,9,No,No,Not_Available,0,0.17237446361629144
CLM00716,18,F,Married,Employed,Graduate,Property,585,7406,62021,500,2,2025-04-29,2025-05-01,2,83676,Fire,Severe,Yes,0,Yes,13,169,No,Authorized,0,No,No,Not_Available,0,1.3491559310556103
CLM00717,50,M,Divorced,Employed,High School,Auto,912,6516,39092,2000,0,2025-07-15,2025-07-15,0,20657,Collision,Minor,No,1,Yes,12,137,No,Independent,0,No,No,Clean,0,0.5284201371124527
CLM00718,57,M,Married,Employed,High School,Property,2321,4049,404458,5000,0,2025-09-27,2025-09-29,2,21925,Fire,Total_Loss,No,1,No,6,184,No,Authorized,6,No,No,Clean,0,0.054208347961963915
CLM00719,27,M,Widowed,Employed,High School,Auto,1577,8438,378987,5000,4,2025-09-25,2025-10-11,16,9098,Fire,Minor,Yes,0,Yes,7,271,No,Authorized,6,No,No,Clean,0,0.0240061004731033
CLM00720,60,M,Married,Employed,High School,Auto,495,4641,142903,500,5,2025-03-29,2025-03-30,1,36180,Collision,Minor,Yes,0,No,17,286,No,Authorized,2,No,No,Not_Available,0,0.2531787296277895
CLM00721,61,F,Married,Retired,College,Property,2148,7466,322865,1000,1,2025-04-12,2025-04-14,2,188969,Vandalism,Minor,Yes,1,No,6,63,No,Unknown,6,Yes,No,Clean,0,0.58528796865563
CLM00722,46,F,Married,Employed,College,Auto,556,5835,300655,500,3,2025-12-26,2025-12-27,1,146974,Theft,Moderate,Yes,3,No,19,489,No,Authorized,2,Yes,No,Not_Available,0,0.48884601952403917
CLM00723,30,F,Divorced,Self-Employed,High School,Auto,1105,5577,82782,500,1,2025-05-10,2025-05-12,2,142339,Theft,Moderate,Yes,1,Yes,16,200,No,Unknown,1,No,No,Not_Available,0,1.7194438404484067
CLM00724,29,M,Single,Retired,High School,Workers_Comp,1552,6111,369147,5000,0,2025-01-19,2025-01-19,0,42507,Vandalism,Severe,Yes,0,No,15,96,No,Authorized,9,No,No,Clean,0,0.11514924948597713
CLM00725,48,F,Single,Unemployed,High School,Auto,2120,8589,421518,5000,0,2025-09-25,2025-09-26,1,120383,Collision,Severe,No,1,Yes,10,393,No,Authorized,3,Yes,No,Not_Available,0,0.28559397226215727
CLM00726,63,F,Married,Employed,High School,Auto,3085,3392,327712,1000,3,2024-12-29,2025-01-01,3,13438,Water_Damage,Severe,No,0,Yes,18,135,No,Independent,9,No,No,Not_Available,0,0.041005517039351624
CLM00727,19,F,Single,Retired,High School,Auto,3504,6077,406448,1000,0,2025-10-29,2025-11-11,13,76389,Fire,Severe,Yes,1,Yes,0,464,No,Authorized,2,No,No,Not_Available,0,0.18794286107940006
CLM00728,78,M,Single,Employed,Graduate,Property,156,4118,374206,500,1,2024-12-29,2024-12-31,2,150067,Injury,Minor,No,1,Yes,20,86,No,Authorized,6,No,No,Clean,0,0.4010277761446904
CLM00729,68,M,Married,Employed,College,Property,734,2059,376445,2000,1,2025-12-22,2025-12-22,0,179082,Theft,Moderate,Yes,1,No,7,32,No,Authorized,0,No,Yes,Not_Available,0,0.47571889651874777
CLM00730,67,M,Married,Employed,College,Auto,2179,7183,323651,500,1,2025-07-23,2025-07-28,5,131129,Vandalism,Moderate,No,2,No,0,111,No,Independent,5,No,No,Clean,0,0.4051555533584015
CLM00731,52,F,Widowed,Retired,College,Property,3409,2007,134277,1000,0,2025-05-12,2025-05-18,6,109467,Injury,Moderate,Yes,1,No,8,265,No,Authorized,1,No,No,Clean,0,0.8152326906320516
CLM00732,40,F,Single,Employed,College,Auto,3066,2563,139999,2000,0,2025-04-20,2025-04-21,1,65998,Collision,Moderate,Yes,1,No,18,286,No,Authorized,7,No,No,Clean,0,0.47141765298323557
CLM00733,34,F,Divorced,Employed,College,Property,1427,4142,217580,5000,0,2025-11-24,2025-12-14,20,134626,Injury,Severe,No,0,Yes,20,158,No,Authorized,4,No,No,Clean,1,0.618742531482673
CLM00734,43,M,Married,Self-Employed,College,Auto,3447,2500,254744,1000,1,2025-02-11,2025-02-14,3,117586,Injury,Minor,No,2,Yes,8,360,No,Authorized,2,No,No,Not_Available,0,0.46158496372829194
CLM00735,25,M,Widowed,Retired,College,Auto,558,1794,110128,1000,1,2025-06-24,2025-07-03,9,86640,Fire,Moderate,No,3,Yes,20,263,No,Authorized,9,Yes,No,Clean,0,0.7867209065814326
CLM00736,46,F,Divorced,Employed,High School,Workers_Comp,2154,4565,282827,2000,1,2025-05-01,2025-05-02,1,191969,Collision,Total_Loss,No,0,Yes,9,360,No,Authorized,6,No,No,Clean,0,0.6787506143331435
CLM00737,43,M,Single,Employed,College,Auto,2312,8514,33664,1000,1,2025-08-31,2025-09-06,6,181809,Injury,Minor,No,0,No,23,410,Yes,Authorized,10,No,No,Clean,1,5.400695104562738
